Order_ID,Order_Date,Customer_Name,State,Region,Category,Sub_Category,Product_Name,Quantity,Sales,Discount,Profit
ORD-10665,17-Mar-2025,Customer 128,Odisha,East,Office Supplies,Paper,Sticky Notes,2,288.45,0.15,-40.47
ORD-10666,04-Aug-2025,Customer 114,Maharashtra,West,Technology,Electronics,LED Monitor 24,5,14800.58,0.05,2472.83
ORD-10667,24-Sep-2025,Customer 166,Bihar,East,Office Supplies,Paper,A4 Paper Pack,1,715.38,0.10,234.19
ORD-10668,18-Oct-2025,Customer 034,Punjab,North,Office Supplies,Writing,Highlighter Pack,6,2010.30,0.30,160.80
ORD-10669,25-Jan-2025,Customer 038,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,8,19427.83,0.15,2056.09
ORD-10670,31-Mar-2025,Customer 178,Haryana,North,Office Supplies,Storage,Document Box,3,1692.40,0.15,232.61
ORD-10671,09-Jul-2025,Customer 048,Maharashtra,West,Technology,Phones,Smartphone X1,1,6140.69,0.05,1014.38
ORD-10672,04-Oct-2025,Customer 042,Rajasthan,West,Furniture,Storage,Bookshelf,6,50322.88,0.05,7392.12
ORD-10673,21-Mar-2025,Customer 002,Uttar Pradesh,North,Technology,Phones,Wireless Earbuds,8,28881.47,0.30,247.08
ORD-10674,15-Aug-2025,Customer 087,Punjab,North,Furniture,Storage,Drawer Unit,8,62233.54,0.05,9251.35
ORD-10675,25-Jul-2025,Customer 159,Jharkhand,East,Furniture,Tables,Work Desk,3,19465.40,0.00,3457.71
ORD-10676,24-Apr-2025,Customer 072,Goa,West,Office Supplies,Storage,File Folder,6,675.69,0.10,165.30
ORD-10677,12-Jun-2025,Customer 155,Rajasthan,West,Technology,Phones,Wireless Earbuds,2,9539.80,0.25,284.41
ORD-10678,10-Jul-2025,Customer 004,West Bengal,East,Furniture,Tables,Conference Table,3,15265.16,0.25,235.85
ORD-10679,16-Aug-2025,Customer 107,Uttar Pradesh,North,Office Supplies,Storage,Pen Drive 64GB,8,6375.42,0.00,1716.88
ORD-10680,05-Jun-2025,Customer 122,Telangana,South,Office Supplies,Paper,Printer Paper,7,1361.12,0.00,295.59
ORD-10681,12-Oct-2025,Customer 119,Punjab,North,Technology,Electronics,Power Bank,2,1255.26,0.15,108.15
ORD-10682,04-Jun-2025,Customer 150,Maharashtra,West,Technology,Phones,Wireless Earbuds,5,19562.14,0.00,3989.90
ORD-10683,03-Jun-2025,Customer 164,Uttar Pradesh,North,Office Supplies,Writing,Pencil Box,4,408.04,0.00,31.22
ORD-10684,22-May-2025,Customer 127,Kerala,South,Technology,Electronics,Bluetooth Speaker,7,10964.26,0.10,1367.00
ORD-10685,01-Sep-2025,Customer 178,Odisha,East,Furniture,Storage,Drawer Unit,8,38158.08,0.15,3178.76
ORD-10686,25-Aug-2025,Customer 178,Jharkhand,East,Office Supplies,Writing,Gel Pen Pack,5,1067.67,0.00,214.02
ORD-10687,30-May-2025,Customer 136,Maharashtra,West,Office Supplies,Paper,A4 Paper Pack,5,1504.62,0.20,117.38
ORD-10688,11-Jun-2025,Customer 176,Odisha,East,Furniture,Chairs,Office Chair Basic,2,11153.66,0.05,1655.66
ORD-10689,07-Jan-2025,Customer 036,Uttar Pradesh,North,Office Supplies,Writing,Highlighter Pack,2,829.16,0.20,201.97
ORD-10690,21-Mar-2025,Customer 129,Uttar Pradesh,North,Office Supplies,Storage,Desk Organizer,6,4760.32,0.05,1082.76
ORD-10691,09-Mar-2025,Customer 005,Goa,West,Technology,Electronics,LED Monitor 24,7,23595.95,0.00,4627.17
ORD-10692,05-Jun-2025,Customer 008,Kerala,South,Office Supplies,Storage,Pen Drive 64GB,3,1799.93,0.20,191.32
ORD-10693,10-Feb-2025,Customer 109,Jharkhand,East,Technology,Phones,Budget Phone A2,4,8939.10,0.10,1118.03
ORD-10694,04-Dec-2025,Customer 132,Jharkhand,East,Technology,Phones,Wireless Earbuds,7,6626.19,0.00,1213.11
ORD-10695,05-Mar-2025,Customer 155,West Bengal,East,Office Supplies,Paper,Sticky Notes,1,134.32,0.00,98.70
ORD-10696,23-May-2025,Customer 149,Rajasthan,West,Furniture,Chairs,Office Chair Basic,6,8140.86,0.05,1283.78
ORD-10697,09-Apr-2025,Customer 073,Haryana,North,Office Supplies,Paper,Notebook Set,2,322.53,0.00,97.23
ORD-10698,29-Oct-2025,Customer 048,Gujarat,West,Furniture,Chairs,Ergonomic Chair,4,23463.22,0.30,-384.00
ORD-10699,27-Apr-2025,Customer 105,Telangana,South,Furniture,Chairs,Office Chair Basic,6,39843.67,0.25,628.69
ORD-10700,27-Dec-2025,Customer 074,Jharkhand,East,Office Supplies,Paper,Printer Paper,2,708.65,0.30,123.18
ORD-10701,09-Jun-2025,Customer 176,West Bengal,East,Technology,Accessories,Laptop Stand,2,4104.42,0.30,44.62
ORD-10702,05-Feb-2025,Customer 122,Telangana,South,Technology,Electronics,Power Bank,5,24047.93,0.25,827.11
ORD-10703,22-Jul-2025,Customer 103,Haryana,North,Technology,Phones,Wireless Earbuds,2,5997.89,0.00,1108.19
ORD-10704,26-Jul-2025,Customer 032,Jharkhand,East,Furniture,Chairs,Ergonomic Chair,6,42271.77,0.20,2041.65
ORD-10705,26-Nov-2025,Customer 103,Goa,West,Office Supplies,Writing,Pencil Box,5,3005.39,0.15,610.00
ORD-10706,25-Feb-2025,Customer 032,Haryana,North,Office Supplies,Writing,Pencil Box,8,3795.14,0.05,1003.62
ORD-10707,13-Sep-2025,Customer 174,Delhi,North,Office Supplies,Storage,Document Box,3,313.12,0.00,166.95
ORD-10708,05-Dec-2025,Customer 134,Bihar,East,Technology,Accessories,Mechanical Keyboard,3,7367.90,0.00,1536.02
ORD-10709,04-Oct-2025,Customer 140,Kerala,South,Office Supplies,Paper,Sticky Notes,8,3277.64,0.15,608.35
ORD-10710,19-Jan-2025,Customer 009,Bihar,East,Technology,Accessories,USB-C Hub,7,17381.02,0.25,638.00
ORD-10711,19-Jul-2025,Customer 125,Gujarat,West,Furniture,Storage,Drawer Unit,3,14345.59,0.05,2070.96
ORD-10712,20-Jul-2025,Customer 068,Jharkhand,East,Furniture,Storage,Wall Shelf,8,37332.01,0.05,5508.08
ORD-10713,07-Mar-2025,Customer 094,Kerala,South,Furniture,Tables,Laptop Table,5,18498.83,0.00,3351.50
ORD-10714,02-Jul-2025,Customer 106,Haryana,North,Furniture,Storage,Bookshelf,6,18758.13,0.25,291.10
ORD-10715,19-Dec-2025,Customer 017,Haryana,North,Technology,Electronics,Webcam HD,4,7006.75,0.15,740.40
ORD-10716,05-Aug-2025,Customer 146,Uttar Pradesh,North,Technology,Accessories,Wireless Mouse,1,3822.82,0.00,755.18
ORD-10717,15-Jun-2025,Customer 147,Tamil Nadu,South,Office Supplies,Paper,Printer Paper,1,666.25,0.25,95.17
ORD-10718,03-Jun-2025,Customer 094,Jharkhand,East,Office Supplies,Paper,Notebook Set,6,2339.13,0.20,270.86
ORD-10719,21-Oct-2025,Customer 103,Tamil Nadu,South,Technology,Accessories,USB-C Hub,4,9466.65,0.00,1844.69
ORD-10720,29-Sep-2025,Customer 122,Goa,West,Furniture,Storage,Bookshelf,2,9888.13,0.15,711.92
ORD-10721,04-Oct-2025,Customer 081,Tamil Nadu,South,Technology,Accessories,USB-C Hub,5,15414.36,0.15,1563.87
ORD-10722,18-Nov-2025,Customer 133,Rajasthan,West,Office Supplies,Storage,Pen Drive 64GB,8,4793.16,0.05,1277.72
ORD-10723,17-Nov-2025,Customer 016,Gujarat,West,Furniture,Tables,Study Table,8,19739.40,0.25,449.75
ORD-10724,30-Jul-2025,Customer 082,Rajasthan,West,Office Supplies,Storage,Document Box,4,691.52,0.15,208.79
ORD-10725,04-Nov-2025,Customer 061,Odisha,East,Furniture,Chairs,Study Chair,5,36218.48,0.05,5283.77
ORD-10726,14-Oct-2025,Customer 112,Karnataka,South,Technology,Phones,Budget Phone A2,4,2926.33,0.15,291.35
ORD-10727,23-May-2025,Customer 169,Tamil Nadu,South,Furniture,Chairs,Office Chair Basic,3,9981.46,0.00,1738.68
ORD-10728,02-Jun-2025,Customer 017,Gujarat,West,Furniture,Chairs,Study Chair,1,1631.55,0.00,249.02
ORD-10729,20-Oct-2025,Customer 129,Tamil Nadu,South,Office Supplies,Writing,Gel Pen Pack,7,5675.06,0.05,1341.23
ORD-10730,10-Jun-2025,Customer 085,Jharkhand,East,Furniture,Storage,Drawer Unit,8,58317.16,0.10,6730.43
ORD-10731,21-May-2025,Customer 113,Karnataka,South,Furniture,Storage,Filing Cabinet,7,20303.26,0.00,3576.62
ORD-10732,05-Aug-2025,Customer 122,Tamil Nadu,South,Office Supplies,Writing,Gel Pen Pack,8,4139.56,0.00,1115.03
ORD-10733,07-Nov-2025,Customer 009,Goa,West,Office Supplies,Paper,Sticky Notes,8,4534.58,0.15,712.62
ORD-10734,25-Dec-2025,Customer 093,West Bengal,East,Furniture,Storage,Filing Cabinet,5,23422.93,0.15,1965.74
ORD-10735,11-May-2025,Customer 078,Jharkhand,East,Furniture,Chairs,Study Chair,7,6622.12,0.25,218.49
ORD-10736,26-Nov-2025,Customer 105,Odisha,East,Technology,Accessories,Wireless Mouse,3,14429.20,0.20,1101.12
ORD-10737,21-Feb-2025,Customer 042,West Bengal,East,Office Supplies,Paper,Printer Paper,8,4379.47,0.20,709.09
ORD-10738,15-Jan-2025,Customer 014,Delhi,North,Furniture,Chairs,Visitor Chair,7,33020.42,0.20,1639.80
ORD-10739,12-Feb-2025,Customer 029,Gujarat,West,Furniture,Tables,Study Table,1,3676.39,0.15,258.60
ORD-10740,10-Mar-2025,Customer 067,Gujarat,West,Technology,Electronics,Webcam HD,7,29665.02,0.20,2064.91
ORD-10741,21-Jul-2025,Customer 097,Gujarat,West,Furniture,Storage,Drawer Unit,5,10310.91,0.25,148.66
ORD-10742,28-Mar-2025,Customer 013,Goa,West,Technology,Phones,Budget Phone A2,2,11429.89,0.10,1485.86
ORD-10743,18-Oct-2025,Customer 031,Karnataka,South,Furniture,Tables,Laptop Table,3,4547.23,0.20,148.19
ORD-10744,15-Apr-2025,Customer 049,Bihar,East,Furniture,Storage,Wall Shelf,8,42854.61,0.30,-734.38
ORD-10745,25-May-2025,Customer 174,Delhi,North,Office Supplies,Writing,Pencil Box,7,1176.61,0.10,276.99
ORD-10746,19-Aug-2025,Customer 064,Rajasthan,West,Office Supplies,Paper,Printer Paper,3,264.16,0.15,-15.27
ORD-10747,21-Dec-2025,Customer 102,Haryana,North,Furniture,Storage,Wall Shelf,2,2432.95,0.05,448.01
ORD-10748,01-May-2025,Customer 121,Rajasthan,West,Furniture,Tables,Conference Table,5,8849.17,0.00,1485.36
ORD-10749,22-Jul-2025,Customer 172,Haryana,North,Furniture,Storage,Bookshelf,1,2383.89,0.25,-5.68
ORD-10750,28-Aug-2025,Customer 034,Haryana,North,Technology,Electronics,LED Monitor 24,3,4640.35,0.30,126.48
ORD-10751,07-Mar-2025,Customer 128,Odisha,East,Office Supplies,Writing,Pencil Box,3,704.48,0.20,-3.73
ORD-10752,16-May-2025,Customer 133,Delhi,North,Furniture,Tables,Conference Table,5,35027.58,0.15,2916.88
ORD-10753,03-Dec-2025,Customer 163,Punjab,North,Office Supplies,Paper,Sticky Notes,8,5367.23,0.05,1341.75
ORD-10754,25-Mar-2025,Customer 120,Telangana,South,Technology,Phones,Budget Phone A2,1,2033.19,0.00,399.50
ORD-10755,27-Feb-2025,Customer 038,Tamil Nadu,South,Technology,Accessories,USB-C Hub,8,15499.77,0.30,67.36
ORD-10756,20-May-2025,Customer 145,Jharkhand,East,Office Supplies,Paper,Notebook Set,5,1083.65,0.05,328.19
ORD-10757,13-Dec-2025,Customer 025,Rajasthan,West,Furniture,Chairs,Office Chair Basic,7,52789.10,0.10,6135.13
ORD-10758,20-Mar-2025,Customer 008,Punjab,North,Technology,Accessories,USB-C Hub,7,20066.47,0.00,4094.17
ORD-10759,03-Jan-2025,Customer 085,Odisha,East,Office Supplies,Writing,Pencil Box,8,4047.72,0.15,761.32
ORD-10760,25-Jan-2025,Customer 165,West Bengal,East,Furniture,Storage,Wall Shelf,6,48962.22,0.05,7152.66
ORD-10761,24-Jul-2025,Customer 023,Uttar Pradesh,North,Office Supplies,Paper,A4 Paper Pack,7,927.56,0.15,92.00
ORD-10762,09-Sep-2025,Customer 111,Bihar,East,Technology,Phones,Wireless Earbuds,7,15644.98,0.05,2529.48
ORD-10763,08-Sep-2025,Customer 115,Uttar Pradesh,North,Furniture,Storage,Filing Cabinet,6,30677.08,0.20,1536.89
ORD-10764,11-Aug-2025,Customer 162,Karnataka,South,Office Supplies,Storage,Desk Organizer,2,1120.52,0.20,195.41
ORD-10765,27-Sep-2025,Customer 162,Tamil Nadu,South,Technology,Phones,5G Phone Pro,8,35137.48,0.05,5988.89
ORD-10766,07-Mar-2025,Customer 176,Odisha,East,Office Supplies,Storage,Desk Organizer,2,1153.47,0.30,50.14
ORD-10767,20-Sep-2025,Customer 028,Uttar Pradesh,North,Technology,Electronics,Power Bank,5,19987.53,0.00,4097.66
ORD-10768,09-Jan-2025,Customer 030,Tamil Nadu,South,Office Supplies,Paper,Printer Paper,5,1857.38,0.00,584.54
ORD-10769,21-Aug-2025,Customer 172,Telangana,South,Technology,Phones,Wireless Earbuds,1,1005.62,0.15,58.42
ORD-10770,06-Nov-2025,Customer 067,Telangana,South,Furniture,Tables,Laptop Table,3,8539.00,0.00,1596.31
ORD-10771,02-Sep-2025,Customer 118,Jharkhand,East,Office Supplies,Writing,Gel Pen Pack,1,403.85,0.00,34.29
ORD-10772,20-Dec-2025,Customer 173,Karnataka,South,Furniture,Storage,Wall Shelf,5,24097.18,0.20,1250.62
ORD-10773,23-Dec-2025,Customer 049,Karnataka,South,Office Supplies,Paper,Notebook Set,3,274.13,0.00,152.59
ORD-10774,26-Aug-2025,Customer 038,Bihar,East,Technology,Accessories,Wireless Mouse,4,11619.26,0.10,1469.26
ORD-10775,30-Aug-2025,Customer 006,Kerala,South,Office Supplies,Paper,A4 Paper Pack,3,1721.96,0.30,257.69
ORD-10776,05-Jan-2025,Customer 027,Telangana,South,Furniture,Chairs,Office Chair Basic,5,21155.84,0.25,262.45
ORD-10777,10-Nov-2025,Customer 174,Tamil Nadu,South,Office Supplies,Storage,Pen Drive 64GB,1,335.82,0.30,31.75
ORD-10778,18-May-2025,Unknown,Kerala,South,Technology,Electronics,LED Monitor 24,1,2518.10,0.20,189.05
ORD-10779,28-May-2025,Customer 050,Tamil Nadu,South,Office Supplies,Paper,Printer Paper,6,2014.32,0.25,121.68
ORD-10780,03-Dec-2025,Customer 120,Kerala,South,Office Supplies,Storage,Document Box,4,1798.02,0.20,370.92
ORD-10781,24-Mar-2025,Customer 160,Maharashtra,West,Office Supplies,Writing,Pencil Box,7,4273.51,0.20,712.06
ORD-10782,09-Sep-2025,Customer 026,Rajasthan,West,Office Supplies,Writing,Gel Pen Pack,8,1338.19,0.10,205.23
ORD-10783,14-May-2025,Customer 092,Tamil Nadu,South,Office Supplies,Storage,Document Box,4,2146.40,0.00,567.10
ORD-10784,03-Mar-2025,Customer 144,Gujarat,West,Technology,Electronics,LED Monitor 24,2,5317.72,0.00,1091.76
ORD-10785,20-Dec-2025,Customer 132,Goa,West,Office Supplies,Storage,Pen Drive 64GB,6,3625.52,0.15,756.77
ORD-10786,09-Nov-2025,Customer 157,Jharkhand,East,Furniture,Chairs,Study Chair,8,69669.18,0.00,12654.37
ORD-10787,22-Mar-2025,Customer 075,Jharkhand,East,Furniture,Chairs,Ergonomic Chair,3,16506.24,0.10,1996.85
ORD-10788,04-Mar-2025,Customer 052,Telangana,South,Furniture,Tables,Work Desk,3,14993.58,0.20,826.28
ORD-10789,10-Jul-2025,Customer 107,Telangana,South,Office Supplies,Paper,Notebook Set,8,2735.11,0.05,577.40
ORD-10790,12-Mar-2025,Customer 110,Haryana,North,Furniture,Storage,Filing Cabinet,3,15918.77,0.25,347.51
ORD-10791,22-Sep-2025,Customer 018,Tamil Nadu,South,Office Supplies,Storage,Pen Drive 64GB,1,442.91,0.00,176.24
ORD-10792,05-Dec-2025,Customer 165,Odisha,East,Office Supplies,Storage,Desk Organizer,3,980.86,0.25,177.46
ORD-10793,10-Jun-2025,Customer 089,Maharashtra,West,Furniture,Chairs,Visitor Chair,7,25796.95,0.15,2181.42
ORD-10794,16-Nov-2025,Customer 159,Bihar,East,Office Supplies,Writing,Marker Set,7,2809.01,0.10,696.96
ORD-10795,21-Jun-2025,Customer 100,Telangana,South,Furniture,Tables,Conference Table,4,32286.41,0.00,5700.43
ORD-10796,22-Nov-2025,Customer 041,Maharashtra,West,Furniture,Storage,Drawer Unit,4,6541.57,0.15,544.80
ORD-10797,16-Sep-2025,Customer 029,Bihar,East,Technology,Electronics,Bluetooth Speaker,4,18791.56,0.15,1980.50
ORD-10798,21-Oct-2025,Customer 002,West Bengal,East,Office Supplies,Storage,Pen Drive 64GB,2,238.28,0.00,54.42
ORD-10799,24-Sep-2025,Customer 064,Telangana,South,Office Supplies,Paper,Notebook Set,6,1854.47,0.05,510.43
ORD-10800,30-Jul-2025,Customer 021,Jharkhand,East,Office Supplies,Writing,Marker Set,6,2579.44,0.05,689.21
ORD-10801,27-Sep-2025,Customer 104,Odisha,East,Technology,Accessories,Wireless Mouse,8,15566.00,0.00,3081.83
ORD-10802,02-Aug-2025,Customer 042,Karnataka,South,Office Supplies,Writing,Pencil Box,7,4395.98,0.30,429.27
ORD-10803,22-Aug-2025,Customer 122,Maharashtra,West,Furniture,Chairs,Study Chair,8,17673.64,0.00,3227.93
ORD-10804,09-Jul-2025,Customer 147,West Bengal,East,Furniture,Chairs,Visitor Chair,2,8838.72,0.25,61.16
ORD-10805,06-Sep-2025,Customer 008,Uttar Pradesh,North,Technology,Electronics,Webcam HD,2,4567.22,0.20,272.49
ORD-10806,21-Apr-2025,Customer 047,Maharashtra,West,Technology,Electronics,Power Bank,1,5213.53,0.15,627.76
ORD-10807,08-Jun-2025,Customer 145,Kerala,South,Technology,Phones,5G Phone Pro,2,8622.71,0.25,318.83
ORD-10808,08-Dec-2025,Customer 115,Telangana,South,Office Supplies,Storage,Desk Organizer,3,1480.08,0.30,188.61
ORD-10809,24-Jan-2025,Customer 172,Maharashtra,West,Furniture,Tables,Work Desk,7,22157.28,0.25,349.11
ORD-10810,05-Mar-2025,Customer 165,Telangana,South,Furniture,Tables,Work Desk,3,17126.38,0.15,1427.58
ORD-10811,30-Sep-2025,Customer 047,Odisha,East,Technology,Electronics,LED Monitor 24,4,20212.96,0.00,3951.46
ORD-10812,24-Jan-2025,Customer 126,Bihar,East,Office Supplies,Paper,Notebook Set,8,956.23,0.20,119.87
ORD-10813,16-Feb-2025,Customer 030,Bihar,East,Office Supplies,Storage,Document Box,7,558.47,0.20,55.45
ORD-10814,28-Jul-2025,Customer 174,Jharkhand,East,Furniture,Chairs,Visitor Chair,3,7874.45,0.00,1334.42
ORD-10815,20-Feb-2025,Customer 082,Gujarat,West,Technology,Electronics,Bluetooth Speaker,3,2572.78,0.00,466.08
ORD-10816,03-May-2025,Customer 153,Maharashtra,West,Office Supplies,Storage,Pen Drive 64GB,7,5964.65,0.00,1562.55
ORD-10817,28-Jul-2025,Customer 017,Goa,West,Office Supplies,Writing,Pencil Box,2,481.31,0.20,63.75
ORD-10818,12-Oct-2025,Customer 167,Kerala,South,Technology,Accessories,Wireless Mouse,1,2261.13,0.00,391.34
ORD-10819,14-Mar-2025,Customer 096,Maharashtra,West,Office Supplies,Writing,Pencil Box,8,1071.39,0.10,298.24
ORD-10820,14-Nov-2025,Customer 075,Gujarat,West,Technology,Electronics,Power Bank,8,5277.41,0.30,137.05
ORD-10821,20-Nov-2025,Customer 055,Gujarat,West,Technology,Phones,Wireless Earbuds,5,15628.62,0.25,705.89
ORD-10822,12-Oct-2025,Customer 072,Uttar Pradesh,North,Technology,Phones,Smartphone X1,5,6101.74,0.00,1299.67
ORD-10823,06-Dec-2025,Customer 083,Tamil Nadu,South,Technology,Electronics,Bluetooth Speaker,6,18412.74,0.30,37.59
ORD-10824,02-Jan-2025,Customer 156,Punjab,North,Technology,Accessories,Mechanical Keyboard,1,5701.24,0.05,990.10
ORD-10825,03-Oct-2025,Customer 021,Kerala,South,Technology,Phones,Budget Phone A2,7,19225.57,0.30,159.12
ORD-10826,03-Jul-2025,Customer 100,Odisha,East,Furniture,Chairs,Study Chair,2,5930.04,0.25,182.37
ORD-10827,24-Apr-2025,Customer 006,Gujarat,West,Furniture,Chairs,Ergonomic Chair,8,29446.19,0.10,3373.01
ORD-10828,24-Apr-2025,Customer 060,Delhi,North,Furniture,Storage,Drawer Unit,4,6465.91,0.15,607.46
ORD-10829,23-Nov-2025,Customer 102,Kerala,South,Office Supplies,Paper,Sticky Notes,8,5916.21,0.10,1153.70
ORD-10830,07-Mar-2025,Customer 017,Jharkhand,East,Office Supplies,Writing,Pencil Box,3,1517.52,0.05,271.27
ORD-10831,21-Dec-2025,Customer 174,Maharashtra,West,Office Supplies,Writing,Marker Set,5,1186.59,0.00,450.31
ORD-10832,15-Jun-2025,Customer 111,Delhi,North,Furniture,Storage,Wall Shelf,1,8515.54,0.00,1617.72
ORD-10833,25-Apr-2025,Customer 013,Tamil Nadu,South,Office Supplies,Paper,Printer Paper,8,3011.26,0.00,935.27
ORD-10834,20-Oct-2025,Customer 007,Delhi,North,Office Supplies,Writing,Pencil Box,6,454.85,0.10,58.12
ORD-10835,17-Nov-2025,Customer 161,Goa,West,Furniture,Tables,Work Desk,4,8754.05,0.20,392.30
ORD-10836,07-May-2025,Customer 028,Jharkhand,East,Technology,Accessories,Laptop Stand,1,3309.34,0.20,313.38
ORD-10837,04-Nov-2025,Customer 159,Kerala,South,Technology,Accessories,USB-C Hub,6,20056.22,0.10,2814.04
ORD-10838,13-Jul-2025,Customer 081,Telangana,South,Technology,Electronics,Power Bank,2,2392.20,0.00,578.45
ORD-10839,13-Dec-2025,Customer 015,Odisha,East,Technology,Phones,Wireless Earbuds,1,1836.40,0.25,-35.35
ORD-10840,03-Nov-2025,Customer 169,West Bengal,East,Office Supplies,Storage,Desk Organizer,2,879.28,0.25,39.26
ORD-10841,12-Dec-2025,Customer 007,Bihar,East,Office Supplies,Storage,Desk Organizer,7,5610.85,0.00,1532.55
ORD-10842,10-Apr-2025,Customer 147,Telangana,South,Furniture,Tables,Study Table,2,4001.96,0.00,742.65
ORD-10843,12-Mar-2025,Customer 012,Maharashtra,West,Furniture,Storage,Drawer Unit,6,18832.19,0.30,-357.86
ORD-10844,08-Jun-2025,Customer 155,West Bengal,East,Technology,Accessories,Laptop Stand,6,14277.88,0.05,2306.92
ORD-10845,11-Apr-2025,Customer 052,Punjab,North,Office Supplies,Storage,File Folder,3,381.00,0.00,87.97
ORD-10846,19-Jun-2025,Customer 149,Rajasthan,West,Technology,Accessories,Wireless Mouse,8,26486.51,0.30,156.38
ORD-10847,22-Jan-2025,Customer 127,Punjab,North,Furniture,Tables,Conference Table,6,10356.29,0.30,-65.08
ORD-10848,19-Jun-2025,Customer 097,Goa,West,Technology,Electronics,Webcam HD,4,12261.29,0.10,1592.64
ORD-10849,28-Feb-2025,Customer 037,Rajasthan,West,Office Supplies,Paper,A4 Paper Pack,6,422.94,0.20,-49.35
ORD-10850,31-Mar-2025,Customer 057,Uttar Pradesh,North,Office Supplies,Paper,Sticky Notes,1,791.78,0.10,97.71
ORD-10851,15-May-2025,Customer 026,Delhi,North,Furniture,Chairs,Visitor Chair,4,10370.49,0.00,1788.95
ORD-10852,03-May-2025,Customer 095,Bihar,East,Furniture,Chairs,Study Chair,2,6910.90,0.10,747.97
ORD-10853,09-Apr-2025,Customer 137,Haryana,North,Furniture,Chairs,Study Chair,2,4036.07,0.05,666.10
ORD-10854,12-Nov-2025,Customer 151,Karnataka,South,Furniture,Tables,Laptop Table,7,55568.87,0.10,6491.46
ORD-10855,18-Sep-2025,Customer 150,Rajasthan,West,Furniture,Tables,Study Table,6,15952.49,0.15,1405.56
ORD-10856,18-Jul-2025,Customer 166,Kerala,South,Technology,Electronics,LED Monitor 24,8,42302.27,0.00,8380.64
ORD-10857,05-Sep-2025,Customer 127,Haryana,North,Office Supplies,Writing,Pencil Box,3,825.35,0.20,129.92
ORD-10858,01-May-2025,Customer 102,Kerala,South,Office Supplies,Writing,Pencil Box,1,224.91,0.10,36.85
ORD-10859,13-Feb-2025,Customer 035,Rajasthan,West,Office Supplies,Storage,Desk Organizer,3,2033.06,0.20,246.05
ORD-10860,22-Jun-2025,Customer 110,Odisha,East,Office Supplies,Storage,Pen Drive 64GB,4,1564.78,0.30,135.95
ORD-10861,13-Jan-2025,Customer 046,Telangana,South,Office Supplies,Storage,Desk Organizer,6,3550.53,0.20,478.10
ORD-10862,20-Sep-2025,Customer 140,Telangana,South,Technology,Accessories,USB-C Hub,6,30235.66,0.15,3181.38
ORD-10863,20-Jun-2025,Customer 051,Odisha,East,Office Supplies,Paper,A4 Paper Pack,2,277.01,0.00,88.61
ORD-10864,06-Oct-2025,Customer 067,Punjab,North,Office Supplies,Storage,Pen Drive 64GB,4,2502.78,0.05,739.06
ORD-10865,20-Sep-2025,Customer 039,Bihar,East,Office Supplies,Storage,Pen Drive 64GB,7,5988.98,0.00,1670.20
ORD-10866,25-Aug-2025,Customer 088,Karnataka,South,Technology,Phones,Budget Phone A2,8,11511.33,0.30,110.96
ORD-10867,16-Jan-2025,Customer 096,Odisha,East,Office Supplies,Paper,Printer Paper,7,1234.11,0.30,189.61
ORD-10868,03-Aug-2025,Customer 109,Maharashtra,West,Furniture,Chairs,Visitor Chair,1,4078.75,0.20,165.49
ORD-10869,20-Mar-2025,Customer 085,Karnataka,South,Furniture,Storage,Drawer Unit,6,34669.50,0.00,6341.82
ORD-10870,18-Jun-2025,Customer 146,Karnataka,South,Office Supplies,Paper,Printer Paper,2,932.91,0.10,194.52
ORD-10871,19-Dec-2025,Customer 155,Telangana,South,Furniture,Tables,Work Desk,3,5738.88,0.05,734.18
ORD-10872,30-Apr-2025,Customer 075,Kerala,South,Technology,Phones,Budget Phone A2,2,8978.70,0.25,284.82
ORD-10873,26-Feb-2025,Customer 034,Odisha,East,Office Supplies,Paper,Sticky Notes,1,165.67,0.25,-6.67
ORD-10874,16-Apr-2025,Customer 080,Tamil Nadu,South,Office Supplies,Writing,Gel Pen Pack,7,5438.03,0.10,1080.36
ORD-10875,15-Sep-2025,Customer 176,Tamil Nadu,South,Furniture,Storage,Wall Shelf,3,15067.78,0.15,1264.09
ORD-10876,07-May-2025,Customer 135,Telangana,South,Office Supplies,Paper,A4 Paper Pack,3,1002.37,0.25,142.94
ORD-10877,22-Aug-2025,Customer 089,Punjab,North,Furniture,Tables,Conference Table,8,45550.68,0.00,8148.22
ORD-10878,04-Dec-2025,Customer 047,Uttar Pradesh,North,Office Supplies,Writing,Marker Set,7,1492.53,0.25,165.25
ORD-10879,18-Nov-2025,Customer 138,Jharkhand,East,Office Supplies,Writing,Gel Pen Pack,4,3063.35,0.05,703.89
ORD-10880,09-Feb-2025,Customer 027,Uttar Pradesh,North,Furniture,Chairs,Office Chair Basic,8,35263.76,0.00,6466.35
ORD-10881,07-Feb-2025,Customer 164,Punjab,North,Office Supplies,Storage,Document Box,5,1250.23,0.00,340.98
ORD-10882,30-Dec-2025,Customer 035,Telangana,South,Office Supplies,Storage,Desk Organizer,4,1621.09,0.00,394.05
ORD-10883,05-May-2025,Customer 113,Punjab,North,Furniture,Storage,Wall Shelf,8,38388.68,0.00,6921.59
ORD-10884,05-Mar-2025,Customer 137,Maharashtra,West,Office Supplies,Storage,Document Box,3,2302.70,0.00,567.29
ORD-10885,18-Jan-2025,Customer 173,Karnataka,South,Technology,Phones,Smartphone X1,5,6361.12,0.20,367.98
